,user.name,created_at,id,full_text,display_text_range,source,retweet_count,favorite_count,user.followers_count,user.friends_count,user.statuses_count,entities.hashtags,entities.urls,partido,tipo de post
78,Gustavo Ugarte,2021-04-17 11:03:45+00:00,1383375622798331909,"@inurrieta Pues parece q es así,pero porque? Por presión de los poderes económicos de Madrid? Porque el PSOE no quiere ganar en Madrid?","[11, 135]",['Twitter for iPad'],0,0,347,993,98605,[],[],PODEMOS,mención
79,Galia,2021-04-17 11:03:42+00:00,1383375614367834114,No digo todos que también muchos candidatos de psoe-podemos tienen perfiles profesionales bajos.,"[0, 96]",['Twitter for Android'],0,0,968,426,15343,[],[],PODEMOS,mención
80,alfred,2021-04-17 11:03:35+00:00,1383375583636193288,"@lupacal @rosadiezglez @PSOE @PODEMOS @MasMadridCM ¿Lo de que suban los impuestos a los más ricos incluye a Iglesias, Monedero, Wyoming...? ¿O esos están exentos?","[51, 162]",['Twitter Web App'],0,0,74,49,4312,[],[],PODEMOS,mención
81,canarin,2021-04-17 11:03:34+00:00,1383375579676778504,"@AnaCarvajaljim1 Y si te metes en Facebook en los grupos de apoyo a Ayuso, o al PP, los encuentras a docenas,luego te vas a sus perfiles y ves que son,aparte de tontos,de Podemos","[17, 178]",['Twitter for Android'],0,0,61,58,328,[],[],PODEMOS,mención
82,🖊️ José Antonio Serrano,2021-04-17 11:03:34+00:00,1383375577634148360,"El PSOE votará en contra de la Medalla de Honor a Botella porque es alguien ""indigno"" y ""la peor alcaldesa de Madrid"" 
https://t.co/zQdIgCcrZ6 a través de @epmadrid","[0, 164]",['Twitter Web App'],0,1,924,492,184441,[],"[{'url': 'https://t.co/zQdIgCcrZ6', 'expanded_url': 'https://www.europapress.es/madrid/noticia-psoe-votara-contra-medalla-honor-botella-porque-alguien-indigno-peor-alcaldesa-madrid-20210417100622.html', 'display_url': 'europapress.es/madrid/noticia…', 'indices': [119, 142]}]",PODEMOS,mención
83,As Termas Centro Comercial,2021-04-17 11:03:30+00:00,1383375561448333320,"¡Nuestro @CineYelmo amplía su horario el fin de semana! 🍿
De viernes a domingo, podemos disfrutar del mejor cine hasta las 22.30 h. 🎥🎬 
Consulta la cartelera para elegir tu peli favorita. 😉
https://t.co/t8OD0mvI5B https://t.co/9m1VusD1zs","[0, 213]",['Twitter Web App'],0,0,5118,1562,15314,[],"[{'url': 'https://t.co/t8OD0mvI5B', 'expanded_url': 'https://yelmocines.es/cartelera/lugo', 'display_url': 'yelmocines.es/cartelera/lugo', 'indices': [190, 213]}]",PODEMOS,mención
84,Mónica Aparicio A. ➡️ #QuedateEnCasa 🏡💦🧴👏,2021-04-17 11:03:30+00:00,1383375559883849733,"#Bolivia
#BoliviaContraElCovid
🔴Bolivianos colaboremos con el #TwitazoNacional el 18 a hrs: 18:00, exigiendo vacunas💉contra #COVID19 para todos los bolivianos ya. 
Hay millones de vidas en riesgo.
No podemos esperar más.
#VacunasYaParaTodos
Si TE GUSTA❤️ 
Si ESTAS DE ACUERDO🔄 https://t.co/P3fqhbRwUE https://t.co/7WxK0lmEs8","[0, 300]",['Twitter Web App'],3,3,8576,4136,110175,"[{'text': 'Bolivia', 'indices': [0, 8]}, {'text': 'BoliviaContraElCovid', 'indices': [9, 30]}, {'text': 'TwitazoNacional', 'indices': [62, 78]}, {'text': 'COVID19', 'indices': [124, 132]}, {'text': 'VacunasYaParaTodos', 'indices': [221, 240]}]","[{'url': 'https://t.co/P3fqhbRwUE', 'expanded_url': 'https://twitter.com/DrReggaeton/status/1382119987423416323', 'display_url': 'twitter.com/DrReggaeton/st…', 'indices': [277, 300]}]",PODEMOS,mención
85,Elend Venture 🇪🇸🏳️‍🌈,2021-04-17 11:03:26+00:00,1383375545698721796,"@PODEMOS @PabloIglesias Las médicas (palabra que hace referencia a las patologías médicas y no a la profesión) y los enfermeros (poniendo en masculino lo que consideran secundario como sino fuera y son eseciales) esto es podemos, puro veneno, clasismo y fachada de falso progresismo.","[24, 283]",['Twitter for iPhone'],0,0,52,134,1517,[],[],PODEMOS,mención
86,Ángel González 🏳️‍⚧️ 🌻#HabráLeyTrans 💪🏻,2021-04-17 11:03:25+00:00,1383375539151409155,Baia baia. ¿El @PSOE tiene algo que decir? https://t.co/y5bxo9JOmL,"[0, 42]",['Twitter for Android'],0,1,1432,986,86970,[],"[{'url': 'https://t.co/y5bxo9JOmL', 'expanded_url': 'https://twitter.com/Newtral/status/1383288854107418624', 'display_url': 'twitter.com/Newtral/status…', 'indices': [43, 66]}]",PODEMOS,mención
87,⁷•Mஜ• Inactiva x adulta🌸,2021-04-17 11:03:21+00:00,1383375522479054849,@Taeftsofi Si podemos si podemos https://t.co/SCL4FRM9ng,"[11, 32]",['Twitter for Android'],0,0,1334,1454,20470,[],[],PODEMOS,mención
88,BrainOn🇪🇸🇪🇸🇪🇸 TEST TEST TEST✝,2021-04-17 11:03:18+00:00,1383375511565467650,Piensas que el PP va a pactar con el PSOE y UP en las elecciones del 4M en Madrid?,"[0, 82]",['Twitter Web App'],1,0,4324,4988,20007,[],[],PODEMOS,mención
89,Carlito,2021-04-17 11:03:11+00:00,1383375481345482753,"@ZetaOrlando @justinianoguill Son los dueños de molinos rio , hay q sacar un listado de los productos q vende , para saber cuales no hay q comprar .
Podemos ser varios millones los q dejamos de comprar sus productos .","[30, 217]",['Twitter for Android'],0,0,262,605,2273,[],[],PODEMOS,mención
90,cuando para el autobus?,2021-04-17 11:03:05+00:00,1383375458343940105,"@pheloponeso @equipoGabilondo @NadiaCalvino @populares @PODEMOS @ierrejon @CiudadanosCs Touché o a la española, tucheeee 🤣","[88, 122]",['Twitter for iPhone'],0,0,55,222,1485,[],[],PODEMOS,mención
91,hunter (misha),2021-04-17 11:03:05+00:00,1383375455466655746,le he dicho a mi madre oye a ver si podemos comer pronto y así no me tengo que vestir peinar y maquillar en una hora. pero me parece que me ha hecho next,"[0, 153]",['Twitter Web App'],0,0,111,557,72231,[],[],PODEMOS,mención
92,Janse Fernández,2021-04-17 11:03:03+00:00,1383375448353038339,"@Fabian10_ El PSOE se parece cada vez más al régimen Venezolano: Absurdo y creador de Miseria, lo veremos, lo vamos a pasar muy mal en España","[11, 141]",['Twitter Web App'],0,0,284,541,115307,[],[],PODEMOS,mención
93,Sindo Lindo🛰️,2021-04-17 11:03:03+00:00,1383375446612447236,"@Paclain2 @electoportaleu 2 para el primero ( PP) 
2 para el segundo ( PSOE)
Uno para el tercero, uno para el cuarto y otro para el quinto! 
Vox y PP ( 3)
PSOE, podemos y mas Madrid ( 4)","[26, 186]",['Twitter for Android'],0,0,7,34,1761,[],[],PODEMOS,mención
94,Menéame noticias,2021-04-17 11:03:02+00:00,1383375446033588230,"Más votada 24h: Ángel Gabilondo: ""En el PSOE estamos en contra del maltrato animal, pero respetamos la tauromaquia"" https://t.co/3pBEZH0fuv","[0, 139]",['Menéame  posts'],0,0,233967,31,273941,[],"[{'url': 'https://t.co/3pBEZH0fuv', 'expanded_url': 'http://www.meneame.net/story/angel-gabilondo-psoe-estamos-contra-maltrato-animal-pero', 'display_url': 'meneame.net/story/angel-ga…', 'indices': [116, 139]}]",PODEMOS,mención
95,"Juanillo #yoconpabloiglesias, Ya en ⭕️ de Podemos.",2021-04-17 11:02:58+00:00,1383375429411631107,"Salgan de sus casas, cada persona un voto.

Este 4M 

#QueHableLaMayoria voto masivo a PODEMOS.

Madrileños, recuerden que #EllosVanFijo https://t.co/ZUtilAPZwt","[0, 136]",['Twitter Web App'],0,0,855,1320,50044,"[{'text': 'QueHableLaMayoria', 'indices': [54, 72]}, {'text': 'EllosVanFijo', 'indices': [123, 136]}]","[{'url': 'https://t.co/ZUtilAPZwt', 'expanded_url': 'https://twitter.com/JulenBollain/status/1383372665176481797', 'display_url': 'twitter.com/JulenBollain/s…', 'indices': [137, 160]}]",PODEMOS,mención
96,Biblioteca IES LA FUENSANTA. Fuenteca.,2021-04-17 11:02:54+00:00,1383375411359326214,"Nuestro querido compañero, @Nando_Lopez_ ha respondido a los chicos y chicas de 2ºESO A del IES LA FUENSANTA. No podemos estar más contentos y agradecidos.
Gracias por tu compañía en el camino. 

https://t.co/5sXDeZW5aN","[0, 219]",['Twitter Web App'],1,1,53,74,108,[],"[{'url': 'https://t.co/5sXDeZW5aN', 'expanded_url': 'https://leerenlafuensanta.blogspot.com/', 'display_url': 'leerenlafuensanta.blogspot.com', 'indices': [196, 219]}]",PODEMOS,mención
97,Pablo Beltrán-Pellicer 🧮🍏,2021-04-17 11:02:53+00:00,1383375407139852290,"@p_trivino Simplemente digo que no basta. Cid, Gairín y Escolano fueron profesores de secundaria antes que profesores de didáctica. Y cada uno se entregó a investigar sobre aspectos específicos. Claro que podemos hacer avances individuales, pero señalo que es imprescindible ese algo más.","[11, 288]",['Twitter for Android'],0,0,6360,2224,19576,[],[],PODEMOS,mención
98,Quilmes Silvia,2021-04-17 11:02:52+00:00,1383375402333208581,"Muy triste 

Aquí podemos parar la pelota ya.
Y pensar el siguiente paso. 
Confío en mi pueblo. 
En su empatía al otro.
Cuidensen. 
Los médicos están agotados. 
Cuidemos los. 
Nos cuidamos entre todos 
#CuidarteEsCuidarnos https://t.co/dUUArWgHS0","[0, 222]",['Twitter for Android'],0,0,1781,1892,34794,"[{'text': 'CuidarteEsCuidarnos', 'indices': [202, 222]}]","[{'url': 'https://t.co/dUUArWgHS0', 'expanded_url': 'https://twitter.com/MarKosBeraza/status/1383366488556326912', 'display_url': 'twitter.com/MarKosBeraza/s…', 'indices': [223, 246]}]",PODEMOS,mención
99,Oscar Mendoza,2021-04-17 11:02:47+00:00,1383375380447305728,"@PSOE @equipoGabilondo Ifema convertido en hospital en tiempo récord . Construcción Hospital de Pandemias Zendal. 
Mientras tanto , el PSOE rescata aerolíneas venezolanas y derrocha millones de € en compras defectuosas y tickets de Mercadona para la Sra. Calvo","[23, 260]",['Twitter for iPhone'],0,0,17,242,10684,[],[],PODEMOS,mención
0,ALBERTO 🇪🇸,2021-04-17 11:07:07+00:00,1383376471863939073,@madrid_vox @Macarena_Olona Allí estuve!! Eso si que son dos mujeres con mayúsculas.,"[28, 84]",['Twitter for Android'],0,0,1859,3814,4896,[],[],Vox,mención
1,Jordi Meneses,2021-04-17 11:07:04+00:00,1383376458500829188,"Y de esto trata la política en general, gente pudiente, que conocen a otra gente, se enchufan en un partido y viven del cuento, de la independencia...etc...mientras nos fríen a impuestos y multas...@PSOE @PODEMOS @populares @vox_es @CiudadanosCs @JuntsXCat @EsquerraERC en fin... https://t.co/G5miR5MwbM","[0, 279]",['Twitter for Android'],0,0,48,587,2039,[],[],Vox,mención
2,LeoNina 🇪🇸👑💚,2021-04-17 11:07:02+00:00,1383376452637233154,"Otra represión policial en la Habana esto es el pan de cada día... 🇪🇸🇨🇺🇪🇸🇨🇺
VIDEO.
Queréis que nuestro país se convierta en cuba??? Si es no!! Tenéis que votar a VOX
Votar a vox es votar libertad
@monasterioR
@Santi_ABASCAL
#PrimeroVox
#SoloQuedaVox https://t.co/gqYhX9pF4f","[0, 273]",['Twitter for Android'],0,0,1028,1180,1244,"[{'text': 'PrimeroVox', 'indices': [224, 235]}, {'text': 'SoloQuedaVox', 'indices': [236, 249]}]","[{'url': 'https://t.co/gqYhX9pF4f', 'expanded_url': 'https://youtu.be/EegF5_rlDTI', 'display_url': 'youtu.be/EegF5_rlDTI', 'indices': [250, 273]}]",Vox,mención
3,SpanishKhan🔻✊💜🌹🇵🇸🇪🇺,2021-04-17 11:06:59+00:00,1383376439584514048,"@InesArrimadas El plan mecuida, la equiparación de permisos de maternidad y paternidad, el registro salarial y plan de cuidador@s publicos. Medidas concretas que han hecho ministras de Podemos por la igualdad. Ridículo hacéis vosotros permitiendo que Vox os marque la agenda","[15, 274]",['Twitter for Android'],0,0,126,893,3820,[],[],Vox,mención
4,LeonelSanchezCamero 🇪🇸🇻🇪🇺🇲🇪🇺,2021-04-17 11:06:57+00:00,1383376432022245381,@chispigordi @TheCynicalHun @Sunshin29891796 @XaviGarB @pitilinpitilin @SanzBartra @ApfpMalaga @SheelagDelRio @Spychacz2 @Handi__VOX @mono__trader___ @SfHuellas @Manuel29549586 @FrayManuel7 @mariagomezz21 @miguelhotero @Georgi60073433 @olivera_carp14 @_Rakshanda_ @di99001 Gracias,"[273, 280]",['Twitter for Android'],0,0,4645,3876,5142,[],[],Vox,mención
5,Tͦͩ̈ͯ̾́͌̚ả̑͌͒̐͐̊͆b̆ͫ̉ͥͤ̚̚̚R̈́̔̿̒̄̃ͣ̑ã͒̈ͩ̂̿͐ͫs̓̇͂͆,2021-04-17 11:06:57+00:00,1383376431523057674,@lasendadelrock @vox_es @Santi_ABASCAL A alguno os llega el cerebro para diferenciar entre inmigrantes e inmigrantes ilegales? O es cuestión de repetir los mantras de vuestros líderes?,"[39, 184]",['Twitter for Android'],0,0,189,139,3928,[],[],Vox,mención
6,Wyatt Earp,2021-04-17 11:06:53+00:00,1383376412199985155,"@AntonioGalleg0 @vox_es @susannagriso Demasiado botox le afecta al cerebro, si tanto le gustan los menas que se los lleve a su casa. Ni rastro de feministas ""hermana no estás sola "" ¿ eh ? cuando los violadores son moros se callan como la basura que son.","[38, 254]",['Twitter Web App'],0,0,147,2,8255,[],[],Vox,mención
7,Patriota,2021-04-17 11:06:51+00:00,1383376406516695047,"@GregorioRCh @pablocasado_ Y ahora, queridos compis de VOX, seguid diciendo que ""soy de VOX, pero en estas elecciones, voy a votar a Ayuso""......yo ya no sé.....🙄🙄🙄🙄","[27, 165]",['Twitter for Android'],0,0,220,592,118,[],[],Vox,mención
8,VOX Sevilla capital,2021-04-17 11:06:43+00:00,1383376369841627145,"Estado lamentable que presenta el área-solar ubicado en la esquina de la Avd. Finlandia con la Avd. Irlanda en #Bermejales. Como se puede comprobar la maleza abunda y crece de manera incontrolada, provocando un foco para ratas e insalubridad. Reclamamos su mantenimiento urgente. https://t.co/yUdJSUfP8L","[0, 279]",['Twitter for Android'],0,0,739,651,102,"[{'text': 'Bermejales', 'indices': [111, 122]}]",[],Vox,mención
9,Pohipo 🇪🇸🐍🐍,2021-04-17 11:06:37+00:00,1383376347389513730,"@PODEMOS No tenéis ideas propias, solo echar a Ayuso, echar a Vox, derogar esto y lo otro, pero no propuestas serias. 

Solo sabéis vender humo, crear paro y pobreza.","[9, 166]",['Twitter for iPhone'],0,0,2,30,40,[],[],Vox,mención
10,Koyak 🔻🇪🇸💜,2021-04-17 11:06:32+00:00,1383376326468374529,Viva España sin Vox. https://t.co/PVFrTx4Gbr,"[0, 20]",['Twitter for Android'],0,0,195,190,9398,[],[],Vox,mención
11,Marty McFly,2021-04-17 11:06:28+00:00,1383376307258417154,@vox_es Los pobres se tienen que subir a las azoteas porque en la calle los abuchean.,"[8, 85]",['Twitter Web App'],0,0,361,467,5026,[],[],Vox,mención
12,🇪🇸 Rootless Cosmopolitan🔻 🇮🇱🕊️🇵🇸,2021-04-17 11:06:24+00:00,1383376292716847104,"@antoniotruj77 @Gekko_TheGreat @abc_es @eldiarioes Sí, el BNG se convirtió en principal fuerza de la oposición.

Me da mucha risa que pienses que soy de Podemos. Eres un NPC de primera. Soy más de Más Madrid, pero me da igual sinceramente qué partido aplasta a los nazifascistas mugrosos traidores de Vox. https://t.co/KlxYGjsGju","[51, 305]",['Twitter Web App'],0,0,477,481,71931,[],[],Vox,mención
13,ZENITRAM,2021-04-17 11:06:23+00:00,1383376287339663363,"@alixx06 @pablocasado_ Qué tipo más inepto!.Hace campaña del Pp, sin darse cuenta de que sus estupideces hará que más españoles votemos a VOX!👏👏👏👏","[23, 146]",['Twitter for Android'],0,0,188,223,4348,[],[],Vox,mención
14,Capo,2021-04-17 11:06:22+00:00,1383376282587590664,"Otra cosa que no me gusta del cine es que las heridas no se inflaman. Bueno, a Rocío de Meer de vox en Eibar tampoco, y por eso lo asocio y evito verlo en el cine.","[0, 163]",['Twitter Web App'],0,0,743,1033,61539,[],[],Vox,mención
15,angel yeray,2021-04-17 11:06:20+00:00,1383376275788627976,"@Ana_Karenina__ Yo entre a Twitter buscando amistad y apollo a vox y los españoles,saludos ana🖐","[16, 95]",['Twitter for Android'],0,0,8,137,54,[],[],Vox,mención
16,Alfredo salazar saavedra,2021-04-17 11:06:14+00:00,1383376251730104323,@rafajperez @ColdstreamHat @ElHuffPost @Tamara_Falco_ @El_Hormiguero @PilarRubio_ El primero es una bandera del PP vox y ciu que quiten ese programa de fascistas,"[82, 161]",['Twitter for Android'],0,0,39,153,48,[],[],Vox,mención
17,Txandrío C-137,2021-04-17 11:06:08+00:00,1383376226279067661,"@europapress Donde menos gobierna VOX es en las comunidades más prósperas, las que tienen la más alta Renta pero cápita.","[13, 120]",['Twitter for Android'],0,0,109,290,11258,[],[],Vox,mención
18,Enric Plana Alonso,2021-04-17 11:05:59+00:00,1383376185745281028,"Hoy hemos visitado el pueblo de Alcarrás, donde hemos estado acompañados por aquellos separatistas partidarios de la violencia.

Con VOX, se han acabado los chiringuitos progres y su agenda ideológica, cuyo fin es dividir a la ciudadanía española.

#SoloQuedaVOX
#VOXAvanza ✅🇪🇸 https://t.co/LCSoQa0WjN","[0, 277]",['Twitter for iPhone'],0,0,225,543,2642,"[{'text': 'SoloQuedaVOX', 'indices': [249, 262]}, {'text': 'VOXAvanza', 'indices': [263, 273]}]",[],Vox,mención
19,𝖘𝖊𝖗𝖌𝖎🫀☭ 🚩,2021-04-17 11:05:49+00:00,1383376145261813761,"Ayer una señora nos llamó “puta mierda” por manifestarnos contra Vox. Digo yo, señora, ¿por qué no hace cosas de gente de su edad, como por ejemplo morirse? Qué pesadez de gente.","[0, 178]",['Twitter for iPhone'],0,1,760,789,41783,[],[],Vox,mención
20,Mimisma Personalmente,2021-04-17 11:05:45+00:00,1383376126295232523,@Absolutexe @vox_es @PabloIglesias @ierrejon Sí. Acabo de pasar por delante de una carpa de Podemos y doy fe de que estaban sólo los del partido. Sus seguidores van más a acosar a  otros que a apoyar a los suyos.,"[45, 212]",['Twitter for Android'],0,0,184,87,35825,[],[],Vox,mención
21,Flor de un día,2021-04-17 11:05:44+00:00,1383376125435383811,"Pablo Casado está a muerte con el bipartidismo, no se si Sánchez lo comparte, por eso odia a VOX, porque es su palo en la rueda.","[0, 128]",['Twitter for Android'],0,0,1459,2449,134370,[],[],Vox,mención
22,Toni🌾🥀,2021-04-17 11:05:44+00:00,1383376124365840385,"Ventajas de esta estrategia:

- los votantes del PP jamás te votarán 
- los de Vox tampoco
- el PP no quiere pactar contigo
- puedes perder a tus votantes (aunq en el caso del PSOE está chungo)
- siendo tan panoli, animas a la abstención https://t.co/dIXneljVWz","[0, 237]",['Twitter Web App'],0,0,142,185,5079,[],[],Vox,mención
23,⚡,2021-04-17 11:05:42+00:00,1383376116132372484,"Pues ahora Más Madrid debajo de mi casa, falta PP y VOX pero que si no vienen mejor.","[0, 84]",['Twitter for Android'],0,0,391,795,21930,[],[],Vox,mención
24,Jijijujujojojeje,2021-04-17 11:05:40+00:00,1383376108846927880,@PMintxi @GregorioRCh @AmadeusOnFire @pablocasado_ Por eso hay que votar a vox en Madrid,"[51, 88]",['Twitter for Android'],0,0,581,714,39317,[],[],Vox,mención
25,Gonzalo Granero,2021-04-17 11:05:34+00:00,1383376083798487044,"@darioleiva1975 @ierrejon Ir a hacer vox un mitin a Vallecas, me parece provocar. Es como si va Podemos a hacer un mitin a la moraleja o a la finca 😂","[26, 149]",['Twitter for iPhone'],0,0,470,452,34306,[],[],Vox,mención
26,Jose García Buitrón,2021-04-17 11:05:28+00:00,1383376057269592070,"Si en Madrid no gana PP/VOX, Gabilondo abrirá crisis en el PSOE. Porque va a pretender ser Presidente con el apoyo de UP dejándolos fuera del gobierno. Lo mismo que pretendió Pedro Sánchez. Lo veo venir. Si UP antes no se doblegó, ahora, menos. Pues eso, que gobierne con Ayuso.","[0, 278]",['Twitter Web App'],2,9,23157,20950,42288,[],[],Vox,mención
27,Enrique Stola,2021-04-17 11:05:25+00:00,1383376044061646853,Activismo machista judicial en ESPAÑA: Indignación por la absolución de los militantes de VOX acusados de una agresión homófoba en Don Benito https://t.co/h0qKoH4v3u vía @elsaltodiario,"[0, 184]",['Twitter for iPad'],0,0,14136,14123,161332,[],"[{'url': 'https://t.co/h0qKoH4v3u', 'expanded_url': 'https://www.elsaltodiario.com/agresiones-homofobas/indignacion-absolucion-militantes-vox-acusados-agresion-homofoba-don-benito', 'display_url': 'elsaltodiario.com/agresiones-hom…', 'indices': [142, 165]}]",Vox,mención
28,Toni Garcia Cruz,2021-04-17 11:05:23+00:00,1383376034997760002,"Ya tenemos a los Fascistas de VOX manifestándose también por las calles de Barcelona ...
Una manifestación contra Colau atasca el centro de Barcelona https://t.co/SRMPa7yQ79","[0, 173]",['Twitter for Android'],0,0,240,1073,1744,[],"[{'url': 'https://t.co/SRMPa7yQ79', 'expanded_url': 'https://www.elperiodico.com/es/barcelona/20210416/manifestacion-colau-atasca-centro-barcelona-11661399', 'display_url': 'elperiodico.com/es/barcelona/2…', 'indices': [150, 173]}]",Vox,mención
29,CanarioVox,2021-04-17 11:05:20+00:00,1383376023169892354,@VOX_Cataluna Y despues van de animalistas jajaja,"[14, 49]",['Twitter for Android'],0,0,14,342,697,[],[],Vox,mención
30,N.G.,2021-04-17 11:05:15+00:00,1383376001162375170,Hoy en Callao hay un stand de Vox en el que regalan banderitas de España. Luego que si la bandera no nos representa. Pánico la cantidad de gente que había alrededor.,"[0, 165]",['Twitter for iPhone'],1,0,386,241,5294,[],[],Vox,mención
31,Javi Martin. 🇪🇸,2021-04-17 11:05:14+00:00,1383375996754169862,"@LauTeruel @InigoVallejoA @tetemalo @Juancassa Por cierto, como veo que te gusta preguntar te pregunto yo también; te gusta hablar de ultraderecha, me defines ultraderecha y me dices en que medidas de VOX ves síntomas de ultraderecha?. Cada día tenéis más difícil mantener el falso mantra de la ultraderecha.","[47, 308]",['Twitter for Android'],0,0,2822,2546,55430,[],[],Vox,mención
32,Miss Cicuta,2021-04-17 11:05:11+00:00,1383375987220520962,@MasMadridCM a la izquierda y @madrid_vox a la derecha. Donde hay más gente? Pues eso! https://t.co/Eu1R2qIigV,"[0, 86]",['Twitter for Android'],0,0,164,309,3044,[],[],Vox,mención
33,Javier Conejero,2021-04-17 11:05:09+00:00,1383375976004915200,"Hace mas de dsos años que no existe @govern. La Generalitat tiene 178 altos cargos, 154 asesores i 149 directivos. Alguien los hecharia en falta? #LaGrandeBouffe #Menjadora @Esquerra_ERC @socialistes_cat @JuntsXCat @cupnacional @CiudadanosCs @EnComu_Podem @vox_es @PPCatalunya","[0, 276]",['Twitter Web App'],0,0,67,225,1226,"[{'text': 'LaGrandeBouffe', 'indices': [146, 161]}, {'text': 'Menjadora', 'indices': [162, 172]}]",[],Vox,mención
34,El Chico Comenta,2021-04-17 11:05:05+00:00,1383375961811349511,"@streghepy ¡Santa paciencia la de @DiegoLosadaTv! A lo largo de la entrevista, se observan continuos bulos. Pero eso no sorprende, porque es en lo que se basa @vox_es para hacer política. Y eso no es una opinión, es un hecho. A las pruebas me remito. Y, encima, cargan contra @rtve...","[11, 284]",['Twitter for iPhone'],0,2,4519,1596,91852,[],[],Vox,mención
35,ELEKTRA,2021-04-17 11:05:04+00:00,1383375955524128768,"@ivanedlm @voz_populi A mi quien me da pena es Ayuso, tener que llevar un lastre como Casado, no le hace bien alguno....pero tengo fe y esperanza en VOX.","[22, 153]",['Twitter for Android'],0,0,40,55,1851,[],[],Vox,mención
36,Mario,2021-04-17 11:05:01+00:00,1383375943280959489,"@BernaldoDQuiros @coureiro1 @salgadomen2 @eco4todos @lanochededieter @JuanPPolvorinos @MarioNoyaM @christinalosada @lazaroelmundo @Alejandro_vara @isanseba @encasadeherrero @esRadio @RosanaLaviada @eslamananadeFJL @KettyGarat @cultrun @rosadiezglez @sincomplejos__ @vox_es @A3Noticias @elmundoes @informativost5 @HorcajoXavier @TVGalicia @abc_es @IdiazAyuso @diegodelacruz @Tonicanto1 @okdiario @ivanedlm @bieitorubido @dlacalle @juanrallo @hermanntertsch @monasterioR Cuanto más tarden en hacer las reformas los recortes Irán a más, lo llevamos diciendo desde q empezó la legislatura 
Es un escándalo, si sin duda, sorprende el escándalo a mi por lo menos no","[469, 659]",['Twitter for Android'],0,0,397,745,25250,[],[],Vox,mención
37,javier castro,2021-04-17 11:04:51+00:00,1383375903741255681,"@NoaGresiva @AdrianaGjn En mi entorno de trabajo la mayoría vota a Ayuso, unos pocos a Vox, los despistados a PSOE y sólo yo a UP, así que las encuestas que salen no creo que vayan muy descaminadas","[24, 197]",['Twitter for Android'],0,0,364,821,2716,[],[],Vox,mención
38,Presa canario- Luis Suárez 🇮🇨 🇪🇦,2021-04-17 11:04:51+00:00,1383375901849579523,Entonces los votantes del Pp están también en contra de Vox como el patanata de Casado? https://t.co/gQSnjDb4KR,"[0, 87]",['Twitter for Android'],0,3,12385,12512,61899,[],"[{'url': 'https://t.co/gQSnjDb4KR', 'expanded_url': 'https://twitter.com/GregorioRCh/status/1383338917944954886', 'display_url': 'twitter.com/GregorioRCh/st…', 'indices': [88, 111]}]",Vox,mención
39,Dulce,2021-04-17 11:04:50+00:00,1383375896417951754,"Casado no quiere consejeros de Vox en el próximo gobierno de Ayuso.
Usted no se entrometa y deje a Ayuso hacer lo que le parezca más oportuno.","[0, 142]",['Twitter for iPhone'],0,0,19,57,545,[],[],Vox,mención
40,Esperanza Dotor,2021-04-17 11:04:47+00:00,1383375883474407424,"@Sikness1924 @mariteremoto @Alex72548885 Eso lo hace también el PP y muchos partidos nacionalistas. Ya he dicho que no me gusta Podemos y menos Pablo Iglesias, y este último por su forma de hacer las cosas, pero de ahí a comparar Podemos con Vox...","[41, 248]",['Twitter for Android'],0,0,40,99,197,[],[],Vox,mención
41,Federación Nacional de Ocio Nocturno,2021-04-17 11:04:44+00:00,1383375873043095554,"@madrid_vox @ivanedlm @monasterioR @Santi_ABASCAL @Ortega_Smith @vox_es 👍🏻 buen trabajo .. hay que recibir al Ocio Nocturno de Madrid .1 año y dos meses cerrados .. No somos hostelería tradicional ..Nos vemos ?
Gracias .","[72, 220]",['Twitter for iPhone'],0,0,16,107,129,[],[],Vox,mención
42,Marian,2021-04-17 11:04:42+00:00,1383375865795416064,"@eldiarioes A ver, sobran puyas entre partidos de izquierda. La posibilidad de un gobierno PP y Vox en Madrid es real.","[12, 118]",['Twitter Web App'],0,0,129,93,17889,[],[],Vox,mención
43,MadrilenaLibre,2021-04-17 11:04:41+00:00,1383375858191138819,@pinelkike @alcabodelacalle @madrid_vox menudos payasos que sois,"[40, 64]",['Twitter for Android'],0,0,50,131,668,[],[],Vox,mención
44,Pablo Rodriguez 🇪🇸 🙏,2021-04-17 11:04:34+00:00,1383375829128732683,Una de VOX pero que todavía no lo sabe. #PinParental https://t.co/iCCHyInYtH,"[0, 52]",['Twitter for Android'],0,0,369,911,49928,"[{'text': 'PinParental', 'indices': [40, 52]}]","[{'url': 'https://t.co/iCCHyInYtH', 'expanded_url': 'https://twitter.com/LeticiaDolera/status/1383371124575113221', 'display_url': 'twitter.com/LeticiaDolera/…', 'indices': [53, 76]}]",Vox,mención
45,Ariadna Serra,2021-04-17 11:04:33+00:00,1383375824536039427,"@nome_grites @VOX_Cataluna Tu estabas en Alcarras? Han sacado la cabeza escondida de un matorral y se han hecho las fotos. Nose que tiene que ver TV3 con esto ni niguna secta, porque estamos hablando de hechos. Igual el abducido eres tu, que te crees todo lo que ves en Twitter sin saber si es real o no.","[27, 304]",['Twitter for Android'],0,0,23,33,22,[],[],Vox,mención
